,Date,S&P 500,S&P 500 Minimum Volatility,MSCI ACWI,MSCI WORLD,MSCI World,MSCI Europe,MSCI Emerging Markets,MSCI USA Small Cap Value Weighted,MSCI Europe Small Cap Value Weighted,FTSE World Government Bond Developed Markets,FTSE World Government Bond G7,Gold spot
648,2022-02,217393.3510687016,301804.5665993293,1522.155123666112,13137.034420267912,928992.2326013868,765405.7328793295,320938.50152692205,282983.7561460845,142606.0242378784,61534.74407236937,59883.68982948588,103929.80745752424
649,2022-03,227455.58219174607,319389.9400375707,1556.0220036106248,13505.741311018948,963496.8916145422,772285.0539830058,316571.3680569318,288220.8571696244,143255.40647509237,59950.099101228574,58269.17793827684,106620.51473478034
650,2022-04,218671.8853900784,319849.9050232524,1432.0572561531335,12389.188860674143,930885.5115886522,767683.3921652678,314924.564117647,283413.3094174573,143193.51290512332,59503.12265544601,57988.24769637571,110511.72482410034
651,2022-05,215535.216038354,314949.00923110807,1434.750854662534,12408.089770544892,917250.2389167412,762580.0663356526,311280.7223186783,285887.29972743406,143147.05911136005,58525.300011361,57007.97136444943,104597.15679155836
652,2022-06,203950.42410264228,306914.03336192423,1314.397653917336,11337.72354867684,864429.844412211,708437.8764528808,299980.93568884186,264101.75939539814,126151.12518532784,58055.629397249526,57045.04507131308,106606.79917289397
653,2022-07,226883.90453305707,330517.5807951313,1406.650278153708,12241.13967372322,950606.6779341088,757390.5041257675,305045.90062757407,296278.7946263973,134635.90276720925,60601.32306197136,59065.559522172014,104781.85988229516
654,2022-08,221940.37035095043,325152.0012899899,1355.4129656441992,11734.1608889656,929278.8358211532,724342.5315887342,312501.15936,293980.37834000005,127619.31087,58703.89324907987,57724.49859758536,104571.1977876106
655,2022-09,206708.83301550976,307712.9906612869,1226.2292366762915,10648.162535898233,865073.8292341221,678589.6629160705,283156.8756462864,270773.86459171114,114730.3875256463,57148.84936706372,56286.831100083866,104514.34898377158
656,2022-10,219702.8960830352,327151.5172782949,1300.5419904859118,11415.73448293848,911903.5988095086,715138.2348383255,269808.06723824894,299514.9540851322,122956.67113173292,56372.31412902648,54955.23205689873,100751.1813989692
657,2022-11,221651.7941205841,326931.8517732705,1402.013191732191,12215.105867962418,932312.0136616234,760991.3888727938,296069.8186006168,300565.4021222051,130896.90884734,56591.36218854905,54763.24335290606,102990.20331124924
658,2022-12,203202.0837910024,306840.855250621,1347.3998688822537,11700.99241807436,868790.5865420798,740610.1257502116,284127.5013313332,274608.31860491284,129182.62257453594,54427.52257353549,53181.73215609703,103552.50307403062
659,2023-01,212640.77523455225,311341.2180902176,1444.3159081978022,12532.085435319996,916154.2324096836,792578.4342452604,301863.2550540017,301967.09796178347,141573.69481953295,55174.456722448056,53918.81807671943,108231.5454498668
660,2023-02,211633.08209762216,303055.53520858736,1403.4293027966066,12235.685753769085,912512.255736224,803641.7751834634,288001.65574912896,302113.7910726057,145498.8732159337,54592.30196966283,53288.13112901013,104713.85736203348
661,2023-03,214238.2464260528,306567.1995362359,1447.674908122463,12622.65960903888,919211.866665768,804364.71363242,289860.49456551723,274767.92990896554,137871.0283512644,55352.063257196096,53984.93564961549,110940.52731156546
662,2023-04,215481.9432361832,311888.72541511245,1469.1699282598108,12850.378507737012,926761.6383635344,830939.9188769162,283863.871286768,268567.19587833533,141942.9304034241,54696.89248457002,53637.037663330986,110027.78391155116
663,2023-05,215481.9432361832,311888.72541511245,1454.481784293562,12731.907781667293,926761.6383635344,805633.803379964,283863.871286768,267103.4983806047,136194.68640269586,54696.89248457002,53637.037663330986,110027.78391155116
664,2023-06,215481.9432361832,311888.72541511245,1539.57347467084,13506.744492164757,926761.6383635344,830248.275088968,283863.871286768,289600.19180747285,139515.8250966317,54696.89248457002,53637.037663330986,110027.78391155116
665,2023-07,215481.9432361832,311888.72541511245,1539.57347467084,13506.744492164757,926761.6383635344,830248.275088968,283863.871286768,289600.19180747285,139515.8250966317,54696.89248457002,53637.037663330986,110027.78391155116
